sortType,cost,file,sorted,preProcessTime,sortTime
m,c,C/32768,True,0,0.17003816599999988
m,c,C/32768,True,0,0.17061635399999986
m,c,C/32768,True,0,0.1731246870000005
m,c,C/32768,True,0,0.17375003899999975
m,c,C/32768,True,0,0.17391209100000005
m,c,C/32768,True,0,0.16724824900000002
m,c,C/32768,True,0,0.17316564199999984
m,c,C/32768,True,0,0.1732054869999997
m,c,C/32768,True,0,0.17330212199999995
m,c,C/32768,True,0,0.17505424400000003
m,c,C/65536,True,4.082757287,0.35808660999999997
m,c,C/65536,True,0,0.35702552500000007
m,c,C/65536,True,0,0.359822662
m,c,C/65536,True,0,0.3588122700000005
m,c,C/65536,True,0,0.3612976890000006
m,c,C/65536,True,0,0.3636914040000008
m,c,C/65536,True,0,0.37305471200000007
m,c,C/65536,True,0,0.3701666450000012
m,c,C/65536,True,0,0.3648567939999996
m,c,C/65536,True,0,0.37244192700000056
m,c,C/65536,True,0,0.38139999699999905
m,c,C/65536,True,0,0.3629107719999993
m,c,C/65536,True,0,0.36609155600000065
m,c,C/131072,True,8.25288499,0.7510975809999998
m,c,C/131072,True,0,0.7637332780000001
m,c,C/131072,True,0,0.7492694580000006
m,c,C/131072,True,0,0.7616292139999992
m,c,C/131072,True,0,0.7804728080000025
m,c,C/131072,True,0,0.7736592770000001
m,c,C/131072,True,0,0.7849576829999982
m,c,C/131072,True,0,0.8055138549999974
m,c,C/131072,True,0,0.7696098979999988
m,c,C/131072,True,0,0.7742288839999993
m,c,C/131072,True,0,0.7847193760000017
m,c,C/131072,True,0,0.7731677519999991
m,c,C/131072,True,0,0.7798112720000034
m,c,C/262144,True,16.375155341,1.5929989650000032
m,c,C/262144,True,0,1.5990620569999976
m,c,C/262144,True,0,1.6211690430000019
m,c,C/262144,True,0,1.634749676000002
m,c,C/262144,True,0,1.6227041349999993
m,c,C/524288,True,32.589479096,3.2775193450000017
m,c,C/524288,True,0,3.3084701489999944
m,c,C/524288,True,0,3.327093485000006
m,c,C/524288,True,0,3.3096193359999972
m,c,C/524288,True,0,3.389272865999999
m,c,C/1048576,True,65.350666328,6.698694094000004
m,c,C/1048576,True,0,6.803970218999993
m,c,C/1048576,True,0,6.933607710999993
m,c,C/1048576,True,0,6.884617672000019
m,c,C/1048576,True,0,7.113202661999992
m,c,C/2097152,True,130.519663208,14.297373783000012
m,c,C/2097152,True,0,14.890767821999987
m,c,C/2097152,True,0,14.990129553999992
m,c,C/2097152,True,0,15.120171329000016
m,c,C/2097152,True,0,15.078859835999992
m,c,B/1,True,0.0003282459999999973,4.150000000001375e-06
m,c,B/1,True,0,4.569999999995411e-06
m,c,B/1,True,0,4.735999999998242e-06
m,c,B/1,True,0,4.166999999999366e-06
m,c,B/1,True,0,4.232999999999321e-06
m,c,B/1,True,0,4.1069999999962525e-06
m,c,B/1,True,0,3.856000000003468e-06
m,c,B/1,True,0,4.238000000003628e-06
m,c,B/1,True,0,4.300999999998223e-06
m,c,B/1,True,0,4.209999999997549e-06
m,c,B/1,True,0,4.1869999999957774e-06
m,c,B/1,True,0,4.310999999999898e-06
m,c,B/1,True,0,3.984999999998018e-06
m,c,B/2,True,0.000457469000000002,1.0152999999998857e-05
m,c,B/2,True,0,8.24400000000447e-06
m,c,B/2,True,0,8.712999999993531e-06
m,c,B/2,True,0,2.0459999999999923e-05
m,c,B/2,True,0,9.732999999997882e-06
m,c,B/2,True,0,1.8805999999996215e-05
m,c,B/2,True,0,6.435200000000363e-05
m,c,B/2,True,0,1.7325999999998065e-05
m,c,B/2,True,0,8.868000000002152e-06
m,c,B/2,True,0,1.7407000000004003e-05
m,c,B/2,True,0,8.830000000001337e-06
m,c,B/2,True,0,1.7711000000003585e-05
m,c,B/2,True,0,6.004999999999899e-05
m,c,B/4,True,0.0007474120000000029,1.803499999999958e-05
m,c,B/4,True,0,1.471499999999848e-05
m,c,B/4,True,0,1.4878000000002889e-05
m,c,B/4,True,0,1.6157000000002752e-05
m,c,B/4,True,0,1.563899999999785e-05
m,c,B/4,True,0,1.5101000000003473e-05
m,c,B/4,True,0,1.5073000000004333e-05
m,c,B/4,True,0,1.5775000000002593e-05
m,c,B/4,True,0,1.4996000000003229e-05
m,c,B/4,True,0,1.6354000000003144e-05
m,c,B/4,True,0,1.72179999999994e-05
m,c,B/4,True,0,3.23549999999978e-05
m,c,B/4,True,0,1.6936000000002116e-05
m,c,B/8,True,0.0007298340000000021,2.205800000000188e-05
m,c,B/8,True,0,1.7944000000002375e-05
m,c,B/8,True,0,1.8542999999999338e-05
m,c,B/8,True,0,1.8158000000000757e-05
m,c,B/8,True,0,1.7399000000001275e-05
m,c,B/8,True,0,1.7884999999998735e-05
m,c,B/8,True,0,3.3814000000000066e-05
m,c,B/8,True,0,1.7982999999999194e-05
m,c,B/8,True,0,1.8658000000001257e-05
m,c,B/8,True,0,4.7537000000000273e-05
m,c,B/8,True,0,1.759400000000272e-05
m,c,B/8,True,0,1.7437999999998094e-05
m,c,B/8,True,0,1.7390999999998547e-05
m,c,B/16,True,0.0011677420000000029,3.5409000000000135e-05
m,c,B/16,True,0,4.5646999999999355e-05
m,c,B/16,True,0,3.433699999999887e-05
m,c,B/16,True,0,3.540499999999877e-05
m,c,B/16,True,0,3.5994000000001e-05
m,c,B/16,True,0,5.041299999999915e-05
m,c,B/16,True,0,3.349400000000197e-05
m,c,B/16,True,0,5.1110000000000044e-05
m,c,B/16,True,0,3.5269000000000966e-05
m,c,B/16,True,0,5.061400000000091e-05
m,c,B/16,True,0,3.344400000000053e-05
m,c,B/16,True,0,3.3849999999998465e-05
m,c,B/16,True,0,3.505399999999964e-05
m,c,B/32,True,0.0025539110000000025,7.986899999999977e-05
m,c,B/32,True,0,0.00012218500000000035
m,c,B/32,True,0,0.00010589999999999905
m,c,B/32,True,0,8.778200000000153e-05
m,c,B/32,True,0,9.185399999999885e-05
m,c,B/32,True,0,8.002099999999956e-05
m,c,B/32,True,0,0.00012580800000000156
m,c,B/32,True,0,8.653699999999764e-05
m,c,B/32,True,0,6.965299999999938e-05
m,c,B/32,True,0,0.00013772199999999984
m,c,B/32,True,0,7.659900000000011e-05
m,c,B/32,True,0,6.768500000000136e-05
m,c,B/32,True,0,6.976199999999752e-05
m,c,B/64,True,0.004725934000000001,0.0002634750000000026
m,c,B/64,True,0,0.00014282099999999784
m,c,B/64,True,0,0.0001556920000000024
m,c,B/64,True,0,0.0002354739999999994
m,c,B/64,True,0,0.0001531820000000017
m,c,B/64,True,0,0.00020019299999999782
m,c,B/64,True,0,0.0001619849999999999
m,c,B/64,True,0,0.00021182699999999777
m,c,B/64,True,0,0.0002599480000000029
m,c,B/64,True,0,0.00019968999999999543
m,c,B/64,True,0,0.00014204099999999553
