sortType,cost,file,sorted,preProcessTime,sortTime
i,c,B/128,True,0,0.0004100309999999982
i,c,B/128,True,0,0.0004361199999999982
i,c,B/128,True,0,0.00047359099999999543
i,c,B/128,True,0,0.0003830159999999999
i,c,B/128,True,0,0.00037914399999999793
i,c,B/128,True,0,0.0003608579999999986
i,c,B/128,True,0,0.0003943159999999987
i,c,B/256,True,0.016408695999999997,0.0054956749999999985
i,c,B/256,True,0,0.005288813999999996
i,c,B/256,True,0,0.005321487
i,c,B/256,True,0,0.005555709999999998
i,c,B/256,True,0,0.005358373
i,c,B/256,True,0,0.005823940999999999
i,c,B/256,True,0,0.005463478999999993
i,c,B/256,True,0,0.005451772999999993
i,c,B/256,True,0,0.005509607000000014
i,c,B/256,True,0,0.005636869000000003
i,c,B/256,True,0,0.0055568210000000035
i,c,B/256,True,0,0.0055423309999999976
i,c,B/256,True,0,0.005679946000000019
i,c,B/512,True,0.032777536999999995,0.026980342999999997
i,c,B/512,True,0,0.028942190999999992
i,c,B/512,True,0,0.026298065999999995
i,c,B/512,True,0,0.026001835
i,c,B/512,True,0,0.026714976
i,c,B/512,True,0,0.026798853999999983
i,c,B/512,True,0,0.025597911
i,c,B/512,True,0,0.026173558999999957
i,c,B/512,True,0,0.027310535000000025
i,c,B/512,True,0,0.025631466999999963
i,c,B/512,True,0,0.025787559000000015
i,c,B/512,True,0,0.025752955999999994
i,c,B/512,True,0,0.026547239
i,c,B/1024,True,0.06404158099999999,0.14661899700000003
i,c,B/1024,True,0,0.146615908
i,c,B/1024,True,0,0.14439962
i,c,B/1024,True,0,0.14169923799999995
i,c,B/1024,True,0,0.14204010900000008
i,c,B/1024,True,0,0.145564547
i,c,B/1024,True,0,0.147496222
i,c,B/1024,True,0,0.14935346299999996
i,c,B/1024,True,0,0.1486082000000002
i,c,B/1024,True,0,0.14633251800000013
i,c,B/1024,True,0,0.14481628700000004
i,c,B/1024,True,0,0.14490724300000002
i,c,B/1024,True,0,0.14598039600000012
i,c,B/2048,True,0.12066010899999999,0.660958449
i,c,B/2048,True,0,0.6724060210000001
i,c,B/2048,True,0,0.6818515619999999
i,c,B/2048,True,0,0.6677244180000002
i,c,B/2048,True,0,0.6772450340000002
i,c,B/2048,True,0,0.6667556800000001
i,c,B/2048,True,0,0.6740431610000002
i,c,B/2048,True,0,0.7064017310000006
i,c,B/2048,True,0,0.6857900289999996
i,c,B/2048,True,0,0.6844799999999998
i,c,B/2048,True,0,0.6755908919999998
i,c,B/2048,True,0,0.6782612100000005
i,c,B/2048,True,0,0.6752703010000012
i,c,B/4096,True,0.260449252,2.899812308
i,c,B/4096,True,0,2.852100723
i,c,B/4096,True,0,2.8977744040000006
i,c,B/4096,True,0,2.920918424
i,c,B/4096,True,0,2.932499676999999
i,c,B/4096,True,0,2.924942078999999
i,c,B/4096,True,0,2.932044243
i,c,B/4096,True,0,2.949864645999998
i,c,B/4096,True,0,2.9501723950000027
i,c,B/4096,True,0,2.952192188999998
i,c,B/4096,True,0,2.9724540390000023
i,c,B/4096,True,0,2.9017489379999972
i,c,B/4096,True,0,2.9487730510000034
i,c,B/8192,True,0.49396079699999995,11.71039647
i,c,B/8192,True,0,11.930501248999999
i,c,B/8192,True,0,11.750066042
i,c,B/8192,True,0,11.824327687
i,c,B/8192,True,0,11.890554907000002
i,c,B/8192,True,0,11.761280360999997
i,c,B/8192,True,0,11.982904461000004
i,c,B/8192,True,0,11.826596866000003
i,c,B/8192,True,0,11.915655575000002
i,c,B/8192,True,0,11.864626220000005
i,c,B/8192,True,0,11.931161465000002
i,c,B/8192,True,0,11.90948880800002
i,c,B/8192,True,0,11.859955317000015
i,c,B/16384,True,0.969844763,47.887531339
i,c,B/16384,True,0,47.589441737
i,c,B/16384,True,0,48.153052686999985
i,c,B/16384,True,0,48.410617711999976
i,c,B/16384,True,0,48.73985001899999
i,c,B/16384,True,0,48.45787061300004
i,c,B/16384,True,0,48.69935884099999
i,c,B/16384,True,0,48.326459989
i,c,B/16384,True,0,48.74883972599997
i,c,B/16384,True,0,48.27605748900004
i,c,B/16384,True,0,48.69550331100004
i,c,B/16384,True,0,48.360211436999975
i,c,B/16384,True,0,48.204381291000004
i,c,B/32768,True,1.916812565,197.233371464
i,c,B/32768,True,0,194.56626212300003
i,c,B/32768,True,0,197.97851134899997
i,c,B/32768,True,0,202.53708931100005
i,c,B/32768,True,0,199.41027662699992
i,c,B/32768,True,0,199.47000759000002
i,c,B/32768,True,0,200.80111950600008
i,c,B/32768,True,0,204.49440870800004
i,c,B/32768,True,0,205.16809115399997
i,c,B/32768,True,0,203.91270367700008
i,c,B/32768,True,0,205.38260074799996
i,c,B/32768,True,0,205.01411009899994
i,c,B/32768,True,0,205.11457561399993
i,c,B/65536,True,4.000412216,814.2943501039999
i,c,B/65536,True,0,820.5738876190001
i,c,B/65536,True,0,824.1732005230001
i,c,B/65536,True,0,831.995469171
i,c,B/65536,True,0,832.9170787090002
i,c,B/65536,True,0,826.0701128410001
i,c,B/65536,True,0,833.4456837970001
i,c,B/65536,True,0,828.8978101319999
i,c,B/65536,True,0,835.6849368170006
i,c,B/65536,True,0,837.6153281119996
i,c,B/65536,True,0,846.2431379459995
i,c,B/65536,True,0,837.357097823
i,c,B/65536,True,0,833.811762790001
i,c,A/1,True,0.000212254000000002,3.6070000000026914e-06
i,c,A/1,True,0,4.055000000002806e-06
i,c,A/1,True,0,4.020000000000412e-06
i,c,A/1,True,0,4.991999999998803e-06
i,c,A/1,True,0,4.327999999997889e-06
i,c,A/1,True,0,3.531000000001061e-06
i,c,A/1,True,0,3.4739999999998383e-06
i,c,A/1,True,0,3.6300000000009935e-06
i,c,A/1,True,0,4.847000000002266e-06
i,c,A/1,True,0,4.937999999999471e-06
i,c,A/1,True,0,4.762000000001904e-06
i,c,A/1,True,0,5.795999999998885e-06
i,c,A/1,True,0,4.877000000000353e-06
i,c,A/2,True,0.0002756149999999999,5.318000000000683e-06
i,c,A/2,True,0,4.602999999998858e-06
i,c,A/2,True,0,5.919999999999537e-06
i,c,A/2,True,0,7.062000000002122e-06
i,c,A/2,True,0,5.1060000000012484e-06
i,c,A/2,True,0,5.109999999999143e-06
i,c,A/2,True,0,5.167000000000366e-06
i,c,A/2,True,0,4.968000000001027e-06
i,c,A/2,True,0,5.1499999999989055e-06
i,c,A/2,True,0,4.231999999999847e-06
i,c,A/2,True,0,4.285000000003175e-06
i,c,A/2,True,0,4.36200000000081e-06
i,c,A/2,True,0,4.358000000002915e-06
i,c,A/4,True,0.0004320400000000016,7.133999999998919e-06
i,c,A/4,True,0,6.1089999999972e-06
i,c,A/4,True,0,6.2639999999988816e-06
i,c,A/4,True,0,6.824000000002495e-06
i,c,A/4,True,0,6.220999999997229e-06
i,c,A/4,True,0,6.518000000000496e-06
i,c,A/4,True,0,1.0288000000000658e-05
i,c,A/4,True,0,1.0026999999999259e-05
i,c,A/4,True,0,7.137000000000809e-06
i,c,A/4,True,0,9.742000000000084e-06
i,c,A/4,True,0,1.0910999999998866e-05
i,c,A/4,True,0,7.725000000000093e-06
i,c,A/4,True,0,2.0700000000001967e-05
i,c,A/8,True,0.0006973329999999979,6.3660000000007044e-06
i,c,A/8,True,0,6.131999999998972e-06
i,c,A/8,True,0,6.029999999997149e-06
i,c,A/8,True,0,5.872000000000516e-06
i,c,A/8,True,0,5.369999999997599e-06
i,c,A/8,True,0,6.051999999999447e-06
i,c,A/8,True,0,5.470999999999948e-06
i,c,A/8,True,0,5.4630000000006895e-06
i,c,A/8,True,0,5.246999999999891e-06
i,c,A/8,True,0,5.339999999999512e-06
i,c,A/8,True,0,5.4040000000005195e-06
i,c,A/8,True,0,5.228999999998957e-06
i,c,A/8,True,0,5.2130000000004395e-06
i,c,A/16,True,0.0013483279999999993,1.962799999999723e-05
i,c,A/16,True,0,1.8226999999999133e-05
i,c,A/16,True,0,2.062200000000139e-05
i,c,A/16,True,0,1.907500000000034e-05
i,c,A/16,True,0,1.8733999999999418e-05
i,c,A/16,True,0,1.9963000000001313e-05
i,c,A/16,True,0,1.9520000000002036e-05
i,c,A/16,True,0,1.8462999999999813e-05
i,c,A/16,True,0,2.004400000000031e-05
i,c,A/16,True,0,1.9517000000000145e-05
i,c,A/16,True,0,1.984999999999834e-05
i,c,A/16,True,0,1.8469000000000124e-05
i,c,A/16,True,0,1.8205000000000304e-05
i,c,A/32,True,0.0023148210000000016,5.527900000000183e-05
i,c,A/32,True,0,5.377800000000085e-05
i,c,A/32,True,0,3.787599999999919e-05
i,c,A/32,True,0,3.863700000000109e-05
i,c,A/32,True,0,3.84499999999989e-05
i,c,A/32,True,0,3.9027000000000506e-05
i,c,A/32,True,0,3.9958999999999134e-05
i,c,A/32,True,0,3.854999999999831e-05
i,c,A/32,True,0,3.865999999999939e-05
i,c,A/32,True,0,3.8190000000000446e-05
i,c,A/32,True,0,3.806500000000032e-05
i,c,A/32,True,0,3.843200000000144e-05
i,c,A/32,True,0,3.918299999999819e-05
i,c,A/64,True,0.004292771000000001,0.00010332899999999923
i,c,A/64,True,0,0.00010389499999999968
i,c,A/64,True,0,0.00010517300000000007
i,c,A/64,True,0,0.0001584459999999996
i,c,A/64,True,0,0.00010541500000000106
i,c,A/64,True,0,0.00010313500000000073
i,c,A/64,True,0,0.0001288270000000015
i,c,A/64,True,0,9.731200000000217e-05
i,c,A/64,True,0,0.00010285100000000102
i,c,A/64,True,0,0.00011584400000000383
i,c,A/64,True,0,0.00010575199999999368
i,c,A/64,True,0,0.00011871199999999998
i,c,A/64,True,0,0.0001226549999999993
i,c,A/128,True,0.009146126000000001,0.00030933500000000086
i,c,A/128,True,0,0.0002640409999999996
i,c,A/128,True,0,0.00029014800000000396
i,c,A/128,True,0,0.00029829799999999546
i,c,A/128,True,0,0.00024815400000000043
i,c,A/128,True,0,0.00025331299999999807
i,c,A/128,True,0,0.0002534100000000025
i,c,A/128,True,0,0.0002951719999999963
i,c,A/128,True,0,0.00027822300000000105
i,c,A/128,True,0,0.0002701719999999991
i,c,A/128,True,0,0.00025439099999999965
i,c,A/128,True,0,0.0003097669999999955
i,c,A/128,True,0,0.00026587899999999665
i,c,A/256,True,0.017545654,0.002282048000000002
i,c,A/256,True,0,0.0023460689999999992
i,c,A/256,True,0,0.0024312599999999976
i,c,A/256,True,0,0.002451874999999999
i,c,A/256,True,0,0.0023098930000000004
i,c,A/256,True,0,0.0024868240000000125
i,c,A/256,True,0,0.0024079759999999922
i,c,A/256,True,0,0.0022615980000000035
i,c,A/256,True,0,0.0023311759999999904
i,c,A/256,True,0,0.0023808810000000014
i,c,A/256,True,0,0.002370678000000001
i,c,A/256,True,0,0.002303131
i,c,A/256,True,0,0.002346872
i,c,A/512,True,0.032443427999999996,0.013806115
i,c,A/512,True,0,0.013787961000000001
i,c,A/512,True,0,0.01335981
i,c,A/512,True,0,0.01341059
i,c,A/512,True,0,0.013481752000000014
i,c,A/512,True,0,0.012715485999999998
i,c,A/512,True,0,0.013345033000000006
i,c,A/512,True,0,0.012506813000000006
i,c,A/512,True,0,0.012950661000000002
i,c,A/512,True,0,0.012728285000000006
i,c,A/512,True,0,0.013751522999999988
i,c,A/512,True,0,0.013657682000000004
i,c,A/512,True,0,0.013330153000000011
i,c,A/1024,True,0.062531317,0.07559402400000001
i,c,A/1024,True,0,0.06752269600000002
i,c,A/1024,True,0,0.0717835
i,c,A/1024,True,0,0.06834622599999995
i,c,A/1024,True,0,0.06649969299999997
