i,c,A/1,True,0.0001916000000000001,4.200000000002813e-06
i,c,A/1,True,0,3.900000000001125e-06
i,c,A/1,True,0,4.699999999996374e-06
i,c,A/1,True,0,8.199999999999874e-06
i,c,A/1,True,0,7.099999999995998e-06
i,c,A/1,True,0,5.800000000000249e-06
i,c,A/1,True,0,7.199999999998874e-06
i,c,A/1,True,0,5.200000000003813e-06
i,c,A/1,True,0,5.100000000000937e-06
i,c,A/1,True,0,4.900000000002125e-06
i,c,A/1,True,0,5.399999999995686e-06
i,c,A/1,True,0,4.400000000001625e-06
i,c,A/1,True,0,4.299999999998749e-06
i,c,A/2,True,0.0007290000000000005,5.129999999999718e-05
i,c,A/2,True,0,3.800000000000331e-05
i,c,A/2,True,0,2.2299999999995934e-05
i,c,A/2,True,0,1.2800000000000311e-05
i,c,A/2,True,0,7.500000000000562e-06
i,c,A/2,True,0,8.29999999999581e-06
i,c,A/2,True,0,1.180000000000625e-05
i,c,A/2,True,0,6.699999999998374e-06
i,c,A/2,True,0,6.699999999998374e-06
i,c,A/2,True,0,9.80000000000425e-06
i,c,A/2,True,0,8.000000000001062e-06
i,c,A/2,True,0,7.699999999999374e-06
i,c,A/2,True,0,9.700000000001374e-06
i,c,A/4,True,0.0009103000000000028,1.1900000000002187e-05
i,c,A/4,True,0,1.7999999999997185e-05
i,c,A/4,True,0,1.7700000000002436e-05
i,c,A/4,True,0,1.8400000000001748e-05
i,c,A/4,True,0,4.099999999999937e-05
i,c,A/4,True,0,9.900000000000186e-06
i,c,A/4,True,0,1.1400000000001687e-05
i,c,A/4,True,0,9.399999999999686e-06
i,c,A/4,True,0,1.1199999999995935e-05
i,c,A/4,True,0,1.0599999999999499e-05
i,c,A/4,True,0,9.200000000000874e-06
i,c,A/4,True,0,9.100000000004937e-06
i,c,A/4,True,0,1.3399999999996748e-05
i,c,A/8,True,0.000804199999999998,6.899999999997186e-06
i,c,A/8,True,0,5.699999999997374e-06
i,c,A/8,True,0,8.000000000001062e-06
i,c,A/8,True,0,9.30000000000375e-06
i,c,A/8,True,0,1.2899999999996248e-05
i,c,A/8,True,0,1.6299999999996873e-05
i,c,A/8,True,0,1.860000000000056e-05
i,c,A/8,True,0,1.2299999999999811e-05
i,c,A/8,True,0,8.599999999997499e-06
i,c,A/8,True,0,1.0299999999997811e-05
i,c,A/8,True,0,8.999999999995123e-06
i,c,A/8,True,0,9.100000000004937e-06
i,c,A/8,True,0,1.0999999999997123e-05
i,c,A/16,True,0.0015212000000000003,2.4599999999999622e-05
i,c,A/16,True,0,2.8000000000000247e-05
i,c,A/16,True,0,3.020000000000106e-05
i,c,A/16,True,0,3.919999999999618e-05
i,c,A/16,True,0,2.969999999999362e-05
i,c,A/16,True,0,3.720000000000112e-05
i,c,A/16,True,0,3.0300000000003935e-05
i,c,A/16,True,0,0.0002042000000000016
i,c,A/16,True,0,2.6299999999999935e-05
i,c,A/16,True,0,2.8599999999996684e-05
i,c,A/16,True,0,2.5999999999998247e-05
i,c,A/16,True,0,2.7599999999995684e-05
i,c,A/16,True,0,2.3200000000000998e-05
i,c,A/32,True,0.003601,5.0699999999993806e-05
i,c,A/32,True,0,5.029999999999618e-05
i,c,A/32,True,0,4.620000000000318e-05
i,c,A/32,True,0,4.860000000000281e-05
i,c,A/32,True,0,4.860000000000281e-05
i,c,A/32,True,0,4.9399999999998057e-05
i,c,A/32,True,0,4.660000000000081e-05
i,c,A/32,True,0,0.00012639999999999874
i,c,A/32,True,0,4.730000000000012e-05
i,c,A/32,True,0,8.520000000000055e-05
i,c,A/32,True,0,7.000000000000062e-05
i,c,A/32,True,0,5.4199999999997306e-05
i,c,A/32,True,0,5.6199999999999306e-05
i,c,A/64,True,0.005363899999999998,0.00011830000000000174
i,c,A/64,True,0,0.0001651999999999973
i,c,A/64,True,0,0.00018749999999999323
i,c,A/64,True,0,0.00022600000000000398
i,c,A/64,True,0,0.00014170000000000155
i,c,A/64,True,0,0.00014050000000000173
